Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,46,South Dakota,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITH,44,80152.340909,21597.136364,17894.022727
State,46,South Dakota,463,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",23,151150.3913,37584.565217,33578
State,46,South Dakota,464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND,44,77742.227273,21862.886364,19127.886364
State,46,South Dakota,465,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W/O CC/MCC",13,53920.846154,12925.461538,11736.846154
State,46,South Dakota,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,33,113769.84848,35112.393939,34062.393939
State,46,South Dakota,467,REVISION OF HIP OR KNEE REPLACEMENT W CC,168,96296.327381,24084.178571,22208.047619
State,46,South Dakota,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,137,73278.693431,19161.452555,17055.919708
State,46,South Dakota,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREM,158,74768.392405,21443.936709,19878.386076
State,46,South Dakota,470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREM,2459,48166.350549,13414.53721,11245.816999
State,46,South Dakota,472,CERVICAL SPINAL FUSION WITH CC,45,102932.02222,21533.288889,18073.466667
State,46,South Dakota,473,CERVICAL SPINAL FUSION W/O CC/MCC,67,90693.044776,18074.910448,13180.985075
State,46,South Dakota,474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDER,21,105382.09524,25447.666667,22319.52381
State,46,South Dakota,475,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,17,50310.294118,14405.882353,13261.352941
State,46,South Dakota,477,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,13,96538.615385,23656.076923,21734.076923
State,46,South Dakota,478,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC,27,65842.925926,17380.222222,15812.555556
State,46,South Dakota,480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,137,82384.715328,21919.744526,20383.109489
State,46,South Dakota,481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,396,58496.14899,15540.219697,13622.10101
State,46,South Dakota,482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,87,46517.747126,12331.149425,10599.183908
State,46,South Dakota,483,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,571,58585.835377,16832.742557,14174.823117
State,46,South Dakota,485,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH MCC,11,81390.181818,23762.454545,22334.363636
State,46,South Dakota,486,KNEE PROCEDURES W PDX OF INFECTION W CC,26,61440.846154,15605.346154,14257.807692
State,46,South Dakota,488,KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,15,48825.133333,13738.266667,12441.666667
State,46,South Dakota,489,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/,29,35297.758621,8555,7362.8965517
State,46,South Dakota,492,"LOWER EXTREM & HUMER PROC EXCEPT HIP, FOOT, FEMUR W MCC",24,89564.75,24313.833333,22901.291667
State,46,South Dakota,493,"""LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR W",99,60428.717172,16863.272727,14606.444444
State,46,South Dakota,494,"LOWER EXTREM & HUMER PROC EXCEPT HIP, FOOT, FEMUR W/O CC/MCC",37,49752.162162,12978.162162,11107.648649
State,46,South Dakota,497,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP A,11,49464,10724.090909,8141.6363636
State,46,South Dakota,500,SOFT TISSUE PROCEDURES W MCC,12,123720.08333,27549.583333,24061.916667
State,46,South Dakota,501,SOFT TISSUE PROCEDURES WITH CC,41,51066.170732,12154.878049,10418.682927
State,46,South Dakota,502,SOFT TISSUE PROCEDURES W/O CC/MCC,11,24911.090909,9434.2727273,8106.5454545
State,46,South Dakota,511,"""SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURE",12,62202.416667,15555.416667,11574.416667
State,46,South Dakota,513,"""HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WI",20,53367.05,12040.25,10668.55
State,46,South Dakota,515,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES W,12,103913.83333,24873.5,23348.333333
State,46,South Dakota,516,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,45,60948.288889,14378.422222,12641.133333
State,46,South Dakota,517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES W,49,45776.55102,10801.632653,7786.4489796
State,46,South Dakota,518,BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,11,99571.454545,23604.909091,20885.090909
State,46,South Dakota,519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,43,56913.27907,13036.162791,11651.674419
State,46,South Dakota,520,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,22,49060.909091,9656,7652.1363636
State,46,South Dakota,535,FRACTURES OF HIP AND PELVIS WITH MCC,25,29225.4,8960.72,7702.52
State,46,South Dakota,536,FRACTURES OF HIP & PELVIS W/O MCC,57,20915.578947,5877.5438596,4332.3508772
State,46,South Dakota,542,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,39,43855.102564,13557.205128,12385.025641
State,46,South Dakota,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MAL,43,31557.093023,8045.9767442,6695.6744186
State,46,South Dakota,545,CONNECTIVE TISSUE DISORDERS WITH MCC,11,46475.454545,19393.454545,16738.181818
State,46,South Dakota,551,MEDICAL BACK PROBLEMS WITH MCC,36,51413.75,11810.222222,9275.4166667
State,46,South Dakota,552,MEDICAL BACK PROBLEMS W/O MCC,136,26140.294118,6932.3970588,5247.4926471
State,46,South Dakota,554,BONE DISEASES & ARTHROPATHIES W/O MCC,45,19016.377778,6013.9777778,4723.7111111
State,46,South Dakota,556,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,26,26183.153846,6167.2692308,4502.7307692
State,46,South Dakota,557,"""TENDONITIS, MYOSITIS AND BURSITIS WITH MCC""",13,68634.076923,11671.307692,10135.153846
State,46,South Dakota,558,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",32,27050.4375,6455.09375,5152.09375
State,46,South Dakota,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",14,31000.214286,7772,5944.6428571
State,46,South Dakota,563,"""FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS",46,28447.608696,6494.173913,4718.5652174
State,46,South Dakota,564,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,24,48074.041667,11385.125,9945.7083333
State,46,South Dakota,565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,21,34958.809524,8413.1428571,6160.4761905
State,46,South Dakota,571,SKIN DEBRIDEMENT W CC,28,48721.892857,12308.142857,10777.535714
State,46,South Dakota,579,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",20,74816.8,20311.2,17742.85
State,46,South Dakota,580,"""OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC""",39,51479.025641,12291.512821,9072.0512821
State,46,South Dakota,581,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",13,42786.923077,14435.076923,6697.6153846
State,46,South Dakota,592,SKIN ULCERS WITH MCC,11,37073.909091,14221.181818,13063
State,46,South Dakota,602,CELLULITIS WITH MCC,82,41325.926829,11138.341463,9899.5731707
State,46,South Dakota,603,CELLULITIS W/O MCC,227,24615.907489,6696.6872247,5257.6784141
State,46,South Dakota,605,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",31,24937.645161,6731.6774194,5320.9677419
State,46,South Dakota,607,MINOR SKIN DISORDERS W/O MCC,11,28782.090909,6433.6363636,5384.6363636
State,46,South Dakota,614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,12,75360.333333,17087.75,15318.333333
State,46,South Dakota,616,"""AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC D",24,112656.66667,30174.958333,24596.291667
State,46,South Dakota,617,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE, NUTRIT, & METABOL DIS W CC",71,71923.014085,16134.014085,14246.042254
State,46,South Dakota,620,O.R. PROCEDURES FOR OBESITY WITH CC,22,58222.454545,17730.5,11223.681818
State,46,South Dakota,621,O.R. PROCEDURES FOR OBESITY W/O CC/MCC,54,48813.740741,12626.092593,10411.777778
State,46,South Dakota,623,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W CC",29,59336.862069,14958.689655,12889.586207
State,46,South Dakota,629,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC",13,62084.230769,17873.153846,14265.615385
State,46,South Dakota,637,DIABETES W MCC,86,39936.418605,10970.825581,8803.255814
State,46,South Dakota,638,DIABETES WITH CC,100,24008.77,7533.31,5454.67
State,46,South Dakota,639,DIABETES W/O CC/MCC,18,17596.777778,5461.2777778,4302.1111111
State,46,South Dakota,640,"""MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTR",196,34980.290816,10046.739796,8306.6938776
State,46,South Dakota,641,"MISC DISORDERS OF NUTRITION, METABOLISM, FLUIDS/ELECTROLYTES W/O MCC",243,21555.164609,6013.6831276,4676.7901235
State,46,South Dakota,643,ENDOCRINE DISORDERS W MCC,36,49410.944444,12544.166667,11255.194444
State,46,South Dakota,644,ENDOCRINE DISORDERS WITH CC,34,28389.029412,7890.2352941,6424.3235294
State,46,South Dakota,645,ENDOCRINE DISORDERS W/O CC/MCC,15,21400.733333,6073.0666667,4557.2
State,46,South Dakota,652,KIDNEY TRANSPLANT,33,261028.33333,41510,19280.848485
State,46,South Dakota,654,MAJOR BLADDER PROCEDURES WITH CC,13,83986.923077,20361.615385,18894
State,46,South Dakota,657,KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,56,60042.660714,14948.035714,12172.732143
State,46,South Dakota,658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,26,55564.384615,11824.576923,9682.8846154
State,46,South Dakota,659,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,53,65300.264151,18862.45283,17593.698113
State,46,South Dakota,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,106,38423.95283,10991.132075,8948.0660377
State,46,South Dakota,661,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,50,33703.96,9051.28,6327.04
State,46,South Dakota,669,TRANSURETHRAL PROCEDURES W CC,15,46320.2,12012.8,10725.066667
State,46,South Dakota,673,OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,48,109225.72917,27348.791667,24628.395833
State,46,South Dakota,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,31,72206.806452,18088.129032,16516.419355
State,46,South Dakota,682,RENAL FAILURE WITH MCC,234,36036.880342,10800.059829,9405.1666667
State,46,South Dakota,683,RENAL FAILURE W CC,338,26516.863905,7006.4289941,5527.8017751
State,46,South Dakota,684,RENAL FAILURE WITHOUT CC/MCC,35,20114.2,4872.3428571,3560.6285714
State,46,South Dakota,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,142,27044.894366,8699.5704225,7481.0422535
State,46,South Dakota,690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,262,23962.843511,6279.0496183,4934.9732824
State,46,South Dakota,694,URINARY STONES W/O MCC,24,19329.833333,6449.5416667,4362.625
State,46,South Dakota,696,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,19,15530.842105,5535.1578947,4515.9473684
State,46,South Dakota,698,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,154,44883.207792,12606.707792,11031.746753
State,46,South Dakota,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,87,30192.413793,7946.3563218,6559.2528736
State,46,South Dakota,707,MAJOR MALE PELVIC PROCEDURES WITH CC/MCC,29,56890.689655,14401.344828,11145.931034
State,46,South Dakota,708,MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,37,52114.135135,11014.756757,8459.8378378
State,46,South Dakota,713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,23,29870.565217,10902.347826,9619.826087
State,46,South Dakota,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH,18,68330.611111,17232.611111,12416.055556
State,46,South Dakota,740,"UTERINE, ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",16,64181.0625,13145.875,11753.75
State,46,South Dakota,742,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,24,47736.625,11993.333333,9818.4166667
State,46,South Dakota,747,"""VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC""",16,26315.9375,7130.625,5074.6875
State,46,South Dakota,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL C,21,42109.380952,16996.857143,15873.952381
State,46,South Dakota,809,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,56,33669.714286,9889.5714286,8882.9642857
State,46,South Dakota,811,RED BLOOD CELL DISORDERS W MCC,61,36494.081967,9929.7540984,9010.0983607
State,46,South Dakota,812,RED BLOOD CELL DISORDERS WITHOUT MCC,85,26358.894118,7025.5058824,5669.4235294
State,46,South Dakota,813,COAGULATION DISORDERS,53,38099.698113,12162.301887,10662.056604
State,46,South Dakota,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS W OT,11,81401.727273,21321.727273,19795.545455
State,46,South Dakota,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,13,143947.38462,46597.384615,38190.230769
State,46,South Dakota,835,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,19,51329.736842,15406.894737,14082.421053
State,46,South Dakota,838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR H,11,56492.181818,15637.818182,14446.727273
State,46,South Dakota,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,24,100219.625,22150.458333,20729.916667
State,46,South Dakota,841,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,20,60443.05,13503.65,10216.4
State,46,South Dakota,843,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,12,56631.083333,13797.666667,12330.416667
State,46,South Dakota,847,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,50,45736.56,9785.96,8409.1
State,46,South Dakota,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,346,144983.1763,37979.878613,35622.751445
State,46,South Dakota,854,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,105,54778.771429,15743.885714,14184.780952
State,46,South Dakota,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,49,283997.7551,61202.653061,58797.55102
State,46,South Dakota,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH,43,54462.534884,14103,13175.953488
State,46,South Dakota,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,42,58851.857143,14830.142857,12780.47619
State,46,South Dakota,863,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,35,29629.885714,7641.1714286,6465.2285714
State,46,South Dakota,864,FEVER AND INFLAMMATORY CONDITIONS,36,30197.805556,6771.5,5575.3611111
State,46,South Dakota,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,65,271596.84615,57960.984615,48942.446154
State,46,South Dakota,871,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,1972,56543.897566,14453.154665,12827.419878
State,46,South Dakota,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,458,31209.451965,8189.6135371,6474.3253275
State,46,South Dakota,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,28,22313.321429,6668.8928571,4803.6785714
State,46,South Dakota,881,DEPRESSIVE NEUROSES,36,9887.3055556,6300.1111111,5222.1944444
State,46,South Dakota,882,NEUROSES EXCEPT DEPRESSIVE,43,8480.3023256,5752.8837209,4702.744186
State,46,South Dakota,883,DISORDERS OF PERSONALITY & IMPULSE CONTROL,65,14368.369231,9533.9076923,8303.7230769
State,46,South Dakota,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,51,34484.215686,10136.392157,8474.8823529
State,46,South Dakota,885,PSYCHOSES,500,23157.138,9611.824,7883.59
State,46,South Dakota,896,"""ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WI",32,30942.53125,11900.8125,10816.65625
State,46,South Dakota,897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,59,21086.050847,6326.559322,4912.4915254
State,46,South Dakota,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,34,142957.52941,34038.735294,29698.941176
State,46,South Dakota,908,OTHER O.R. PROCEDURES FOR INJURIES W CC,55,68964.836364,15046.909091,13294.290909
State,46,South Dakota,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,12,33601,10664.75,7645.9166667
State,46,South Dakota,917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,71,41173.169014,11515.323944,9566.3098592
State,46,South Dakota,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,33,24679.575758,6836.3333333,5473.6060606
State,46,South Dakota,919,COMPLICATIONS OF TREATMENT W MCC,46,44861.456522,13113.065217,11927.130435
State,46,South Dakota,920,COMPLICATIONS OF TREATMENT WITH CC,46,27557.456522,7633.7826087,6619.7608696
State,46,South Dakota,940,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,13,53335.538462,15889.769231,14600.230769
State,46,South Dakota,947,SIGNS & SYMPTOMS W MCC,31,34211.870968,8931.9354839,7503.6774194
State,46,South Dakota,948,SIGNS AND SYMPTOMS WITHOUT MCC,62,26820.967742,6623.4193548,5016.2419355
State,46,South Dakota,956,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",29,83444,25441.655172,23799.068966
State,46,South Dakota,963,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,17,76733.647059,19852.117647,18081.823529
State,46,South Dakota,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,17,36106.588235,10480.823529,8435.1764706
State,46,South Dakota,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,91,135021.96703,34255.065934,30269.43956
State,46,South Dakota,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,58,66373.5,17665.637931,15671.465517
State,46,South Dakota,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT C,12,50141.333333,12746.25,9470.6666667
State,46,South Dakota,987,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,33,117306.12121,29042.545455,26222.575758
State,46,South Dakota,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH,38,52220,12666.421053,11236.289474
State,47,Tennessee,001,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,57,1118918.614,226521.33333,197614.01754
State,47,Tennessee,003,"""ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEP",332,572962.65361,133940.08434,113230.72289
State,47,Tennessee,004,"TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",334,302544.73952,72641.443114,61390.284431
State,47,Tennessee,005,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,43,440693.46512,88243.790698,66855.930233
State,47,Tennessee,006,LIVER TRANSPLANT W/O MCC,23,319136.6087,38836.913043,34924.391304
State,47,Tennessee,011,"TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W MCC",42,206946.30952,52858.904762,33024.52381
State,47,Tennessee,012,"""TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WIT",52,183936.38462,35577.692308,25959.038462
State,47,Tennessee,014,ALLOGENEIC BONE MARROW TRANSPLANT,35,445803.88571,96957.828571,83669.771429
State,47,Tennessee,016,AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC OR T-CELL IMMUNOTHERAPY,59,270127.0678,58452.389831,42895.169492
State,47,Tennessee,020,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE,54,379851.61111,79550.888889,73563.222222
State,47,Tennessee,021,INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W CC,17,248145.41176,61675.176471,55345
State,47,Tennessee,023,CRANIOTOMY W MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PDX W MCC OR,425,165758.40235,39129.482353,34250.56
State,47,Tennessee,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL,139,106004.33094,26871.726619,22856.035971
State,47,Tennessee,025,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,554,155649.96751,34007.012635,26873.33935
State,47,Tennessee,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,194,103305.64948,23870.298969,19058.273196
State,47,Tennessee,027,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,251,92940.219124,18236.709163,14666.111554
State,47,Tennessee,028,SPINAL PROCEDURES WITH MCC,43,206060.39535,40577.116279,34299.511628
State,47,Tennessee,029,SPINAL PROCEDURES W CC OR SPINAL NEUROSTIMULATORS,91,102647.9011,23535.021978,19694.428571
State,47,Tennessee,030,SPINAL PROCEDURES WITHOUT CC/MCC,31,67900.612903,15844.645161,14156.741935
State,47,Tennessee,031,VENTRICULAR SHUNT PROCEDURES W MCC,20,129983.6,29481.15,23912.4
State,47,Tennessee,032,VENTRICULAR SHUNT PROCEDURES WITH CC,46,76622.934783,16675.347826,14629.586957
State,47,Tennessee,033,VENTRICULAR SHUNT PROCEDURES W/O CC/MCC,42,55395,12716,9659.0952381
State,47,Tennessee,034,CAROTID ARTERY STENT PROCEDURES WITH MCC,49,119291.69388,25787.877551,23065.877551
State,47,Tennessee,035,CAROTID ARTERY STENT PROCEDURE W CC,134,65432.365672,15761.11194,13422.798507
State,47,Tennessee,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,179,50103.603352,11142.798883,9602.8659218
State,47,Tennessee,037,EXTRACRANIAL PROCEDURES W MCC,82,146827.91463,24127.280488,21036.865854
State,47,Tennessee,038,EXTRACRANIAL PROCEDURES WITH CC,256,65366.316406,11996.59375,9684.1953125
State,47,Tennessee,039,EXTRACRANIAL PROCEDURES W/O CC/MCC,569,41388.630931,7941.3356766,5926.2372583
State,47,Tennessee,040,"""PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH",130,126540.53846,27167.676923,21792.369231
State,47,Tennessee,041,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM,147,82237.795918,16508.251701,13297.44898
State,47,Tennessee,042,"""PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHO",48,69441.020833,13892.270833,10395.25
State,47,Tennessee,052,SPINAL DISORDERS & INJURIES W CC/MCC,24,55249.5,13850,11442.833333
State,47,Tennessee,054,NERVOUS SYSTEM NEOPLASMS W MCC,282,44309.748227,11138.556738,7997.3262411
State,47,Tennessee,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,63,32933.52381,7684.4126984,5936.7619048
State,47,Tennessee,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,326,58181.177914,15261.358896,12815.616564
